"Deployment ID","deployment","Site Number","OG Alternate","Quadrant","Organization","Year","Location","Public Latitude","Public Longitude","Start date","Start time","End date","End time","Camera Make and Model","Unit ID","Lure","Attractant_water","Attractant_linear features","Attractant_open areas"
"ABMI-505-SW-2018-01-13","ABMI-505-SW",505,,"SW","ABMI",2018,"Chipewyan Lake",56.76,-112.99,2018-1-13 0:00:00,1899-12-30 14:14:00,2018-7-24 0:00:00,1899-12-30 14:28:06,"RECONYX_PC900",369,"Yes","None","None","None"
"ABMI-534-NE-2018-01-14","ABMI-534-NE",534,,"NE","ABMI",2018,"Chipewyan Lake",56.68,-113.69,2018-1-14 0:00:00,1899-12-30 15:14:07,2018-7-23 0:00:00,1899-12-30 15:11:45,"RECONYX_PC900",595,"Yes","None","None","None"
"ABMI-534-NW-2018-01-14","ABMI-534-NW",534,,"NW","ABMI",2018,"Chipewyan Lake",56.68,-113.69,2018-1-14 0:00:00,1899-12-30 15:52:56,2018-7-23 0:00:00,1899-12-30 14:34:26,"RECONYX_PC900",580,"No","None","None","None"
"ABMI-534-SE-2018-01-14","ABMI-534-SE",534,,"SE","ABMI",2018,"Chipewyan Lake",56.68,-113.69,2018-1-14 0:00:00,1899-12-30 15:11:03,2018-7-23 0:00:00,1899-12-30 14:25:17,"RECONYX_PC900",550,"No","None","None","None"
"ABMI-534-SW-2018-01-14","ABMI-534-SW",534,,"SW","ABMI",2018,"Chipewyan Lake",56.68,-113.69,2018-1-14 0:00:00,1899-12-30 15:44:50,2018-7-23 0:00:00,1899-12-30 15:09:57,"RECONYX_PC900",746,"Yes","None","None","None"
"ABMI-535-NE-2018-01-15","ABMI-535-NE",535,,"NE","ABMI",2018,"Chipewyan Lake",56.63,-113.33,2018-1-15 0:00:00,1899-12-30 16:06:28,2018-7-23 0:00:00,1899-12-30 9:20:39,"RECONYX_PC900",532,"Yes","None","None","None"
"ABMI-535-NW-2018-01-15","ABMI-535-NW",535,,"NW","ABMI",2018,"Chipewyan Lake",56.63,-113.33,2018-1-15 0:00:00,1899-12-30 15:57:32,2018-7-22 0:00:00,1899-12-30 16:15:05,"RECONYX_PC900",1020,"No","None","None","None"
"ABMI-535-SE-2018-01-15","ABMI-535-SE",535,,"SE","ABMI",2018,"Chipewyan Lake",56.63,-113.33,2018-1-15 0:00:00,1899-12-30 15:31:34,2018-7-22 0:00:00,1899-12-30 16:06:46,"RECONYX_PC900",459,"No","None","None","None"
"ABMI-535-SW-2018-01-15","ABMI-535-SW",535,,"SW","ABMI",2018,"Chipewyan Lake",56.63,-113.33,2018-1-15 0:00:00,1899-12-30 15:22:19,2018-7-22 0:00:00,1899-12-30 15:42:07,"RECONYX_PC900",293,"Yes","Alkali","None","None"
"ABMI-536-NE-2018-02-16","ABMI-536-NE",536,,"NE","ABMI",2018,"Chipewyan Lake",56.62,-113.01,2018-2-16 0:00:00,1899-12-30 14:11:30,2018-7-22 0:00:00,1899-12-30 9:57:05,"RECONYX_PC900",679,"Yes","None","None","None"
"ABMI-536-NW-2018-02-16","ABMI-536-NW",536,,"NW","ABMI",2018,"Chipewyan Lake",56.62,-113.01,2018-2-16 0:00:00,1899-12-30 13:24:15,2018-7-21 0:00:00,1899-12-30 15:03:37,"RECONYX_PC900",34,"No","None","None","None"
"ABMI-536-SE-2018-02-16","ABMI-536-SE",536,,"SE","ABMI",2018,"Chipewyan Lake",56.62,-113.01,2018-2-16 0:00:00,1899-12-30 13:09:28,2018-7-22 0:00:00,1899-12-30 9:51:03,"RECONYX_PC900",196,"No","None","None","None"
"ABMI-536-SW-2018-02-16","ABMI-536-SW",536,,"SW","ABMI",2018,"Chipewyan Lake",56.62,-113.01,2018-2-16 0:00:00,1899-12-30 13:23:41,2018-7-21 0:00:00,1899-12-30 15:33:59,"RECONYX_PC900",65,"Yes","None","None","Other Natural Funnel"
"ABMI-565-NE-2018-01-15","ABMI-565-NE",565,,"NE","ABMI",2018,"Trout Lake",56.46,-113.75,2018-1-15 0:00:00,1899-12-30 11:31:38,2018-7-23 0:00:00,1899-12-30 8:11:50,"RECONYX_PC900",912,"Yes","None","None","None"
"ABMI-565-NW-2018-01-15","ABMI-565-NW",565,,"NW","ABMI",2018,"Trout Lake",56.46,-113.75,2018-1-15 0:00:00,1899-12-30 11:29:23,2018-7-23 0:00:00,1899-12-30 7:21:53,"RECONYX_PC900",452,"No","None","Game Trail","None"
"ABMI-565-SE-2018-01-15","ABMI-565-SE",565,,"SE","ABMI",2018,"Trout Lake",56.46,-113.75,2018-1-15 0:00:00,1899-12-30 12:23:25,2018-7-23 0:00:00,1899-12-30 6:48:48,"RECONYX_PC900",499,"No","None","None","None"
"ABMI-565-SW-2018-01-15","ABMI-565-SW",565,,"SW","ABMI",2018,"Trout Lake",56.46,-113.75,2018-1-15 0:00:00,1899-12-30 12:18:43,2018-7-23 0:00:00,1899-12-30 7:33:30,"RECONYX_PC900",290,"Yes","None","None","None"
"ABMI-566-NE-2018-01-15","ABMI-566-NE",566,,"NE","ABMI",2018,"Chipewyan Lake",56.43,-113.39,2018-1-15 0:00:00,1899-12-30 13:56:46,2018-7-21 0:00:00,1899-12-30 15:50:24,"RECONYX_PC900",473,"Yes","None","None","None"
"ABMI-566-NW-2018-01-15","ABMI-566-NW",566,,"NW","ABMI",2018,"Chipewyan Lake",56.43,-113.39,2018-1-15 0:00:00,1899-12-30 13:51:09,2018-7-21 0:00:00,1899-12-30 16:39:53,"RECONYX_PC900",536,"No","None","None","None"
"ABMI-566-SE-2018-01-15","ABMI-566-SE",566,,"SE","ABMI",2018,"Chipewyan Lake",56.43,-113.39,2018-1-15 0:00:00,1899-12-30 14:31:44,2018-7-21 0:00:00,1899-12-30 15:35:01,"RECONYX_PC900",55,"No","None","None","None"
"ABMI-566-SW-2018-01-15","ABMI-566-SW",566,,"SW","ABMI",2018,"Chipewyan Lake",56.43,-113.39,2018-1-15 0:00:00,1899-12-30 14:24:38,2018-7-21 0:00:00,1899-12-30 16:09:26,"RECONYX_PC900",6,"Yes","None","None","None"
"ABMI-567-NE-2018-02-16","ABMI-567-NE",567,,"NE","ABMI",2018,"Chipewyan Lake",56.45,-113.10,2018-2-16 0:00:00,1899-12-30 11:37:15,2018-7-20 0:00:00,1899-12-30 16:07:28,"RECONYX_PC900",307,"Yes","None","Game Trail","None"
"ABMI-567-NW-2018-02-16","ABMI-567-NW",567,,"NW","ABMI",2018,"Chipewyan Lake",56.45,-113.10,2018-2-16 0:00:00,1899-12-30 10:51:07,2018-7-20 0:00:00,1899-12-30 15:33:17,"RECONYX_PC900",999,"No","None","None","None"
"ABMI-567-SE-2018-02-16","ABMI-567-SE",567,,"SE","ABMI",2018,"Chipewyan Lake",56.45,-113.10,2018-2-16 0:00:00,1899-12-30 11:42:14,2018-7-20 0:00:00,1899-12-30 15:09:11,"RECONYX_PC900",372,"No","None","None","None"
"ABMI-567-SW-2018-02-16","ABMI-567-SW",567,,"SW","ABMI",2018,"Chipewyan Lake",56.45,-113.10,2018-2-16 0:00:00,1899-12-30 10:44:29,2018-7-20 0:00:00,1899-12-30 14:54:20,"RECONYX_PC900",506,"Yes","None","None","None"
"ABMI-590-NE-2017-11-25","ABMI-590-NE",590,,"NE","ABMI",2018,"Loon Lake",56.49,-115.73,2017-11-25 0:00:00,1899-12-30 16:20:51,2018-7-23 0:00:00,1899-12-30 10:06:49,"RECONYX_PC900",112,"Yes","None","None","None"
"ABMI-590-NW-2017-11-25","ABMI-590-NW",590,,"NW","ABMI",2018,"Loon Lake",56.49,-115.73,2017-11-25 0:00:00,1899-12-30 17:19:34,2018-7-23 0:00:00,1899-12-30 9:26:59,"RECONYX_PC900",135,"No","None","None","None"
"ABMI-590-SE-2017-11-25","ABMI-590-SE",590,,"SE","ABMI",2018,"Loon Lake",56.49,-115.73,2017-11-25 0:00:00,1899-12-30 15:29:29,2018-7-23 0:00:00,1899-12-30 10:32:07,"RECONYX_PC900",353,"No","None","None","None"
"ABMI-590-SW-2017-11-25","ABMI-590-SW",590,,"SW","ABMI",2018,"Loon Lake",56.49,-115.73,2017-11-25 0:00:00,1899-12-30 18:53:10,2018-7-23 0:00:00,1899-12-30 8:59:28,"RECONYX_PC900",1048,"Yes","None","None","None"
"ABMI-592-NE-2017-11-27","ABMI-592-NE",592,,"NE","ABMI",2018,"Loon Lake",56.46,-115.10,2017-11-27 0:00:00,1899-12-30 11:44:45,2018-7-21 0:00:00,1899-12-30 9:32:18,"RECONYX_PC900",42,"Yes","None","None","None"
"ABMI-592-NW-2017-11-27","ABMI-592-NW",592,,"NW","ABMI",2018,"Loon Lake",56.46,-115.10,2017-11-27 0:00:00,1899-12-30 11:35:50,2018-7-22 0:00:00,1899-12-30 16:00:30,"RECONYX_PC900",354,"No","River","None","None"
"ABMI-592-SE-2017-11-27","ABMI-592-SE",592,,"SE","ABMI",2018,"Loon Lake",56.46,-115.10,2017-11-27 0:00:00,1899-12-30 12:42:09,2018-7-21 0:00:00,1899-12-30 10:21:23,"RECONYX_PC900",707,"No","None","None","None"
"ABMI-592-SW-2017-11-27","ABMI-592-SW",592,,"SW","ABMI",2018,"Loon Lake",56.46,-115.10,2017-11-27 0:00:00,1899-12-30 12:30:52,2018-7-21 0:00:00,1899-12-30 11:05:14,"RECONYX_PC900",555,"Yes","None","None","None"
"ABMI-W605-CL-2018-01-29","ABMI-W605-CL",605,,"CL","ABMI",2018,"Conklin",56.00,-110.94,2018-1-29 0:00:00,1899-12-30 14:36:16,2018-7-21 0:00:00,1899-12-30 12:53:14,"RECONYX_PC900",113,"No","Wet Margin Wetland","None","None"
"ABMI-605-NE-2018-01-29","ABMI-605-NE",605,,"NE","ABMI",2018,"Conklin",56.00,-110.94,2018-1-29 0:00:00,1899-12-30 12:38:26,2018-7-18 0:00:00,1899-12-30 11:37:49,"RECONYX_PC900",284,"Yes","None","Game Trail","None"
"ABMI-605-SW-2018-01-29","ABMI-605-SW",605,,"SW","ABMI",2018,"Conklin",56.00,-110.94,2018-1-29 0:00:00,1899-12-30 11:50:14,2018-7-18 0:00:00,1899-12-30 10:35:07,"RECONYX_PC900",895,"No","None","Cutline","None"
"ABMI-W606-CCL-2018-02-19","ABMI-W606-CCL",606,,"CCL","ABMI",2018,"Conklin",55.98,-110.63,2018-2-19 0:00:00,1899-12-30 10:57:08,2018-7-19 0:00:00,1899-12-30 8:05:06,"RECONYX_PC900",618,"No","Wet Margin Wetland","None","None"
"ABMI-606-NE-2018-01-31","ABMI-606-NE",606,,"NE","ABMI",2018,"Conklin",55.98,-110.63,2018-1-31 0:00:00,1899-12-30 14:35:34,2018-7-19 0:00:00,1899-12-30 14:09:23,"RECONYX_PC900",257,"Yes","None","None","None"
"ABMI-606-SW-2018-01-31","ABMI-606-SW",606,,"SW","ABMI",2018,"Conklin",55.98,-110.63,2018-1-31 0:00:00,1899-12-30 13:50:04,2018-7-19 0:00:00,1899-12-30 12:47:33,"RECONYX_PC900",1026,"No","None","None","None"
"ABMI-W607-CCL-2018-01-30","ABMI-W607-CCL",607,,"CCL","ABMI",2018,"Conklin",55.95,-110.31,2018-1-30 0:00:00,1899-12-30 13:21:21,2018-7-19 0:00:00,1899-12-30 14:30:25,"RECONYX_PC900",212,"No","None","None","None"
"ABMI-607-NE-2018-01-09","ABMI-607-NE",607,,"NE","ABMI",2018,"Conklin",55.95,-110.31,2018-1-9 0:00:00,1899-12-30 13:54:51,2018-7-20 0:00:00,1899-12-30 11:49:57,"RECONYX_PC900",909,"Yes","None","Game Trail","Clearcut"
"ABMI-607-SW-2018-01-09","ABMI-607-SW",607,,"SW","ABMI",2018,"Conklin",55.95,-110.31,2018-1-9 0:00:00,1899-12-30 12:37:13,2018-7-20 0:00:00,1899-12-30 10:22:41,"RECONYX_PC900",273,"No","None","None","Other Natural Funnel"
"ABMI-622-NE-2017-11-27","ABMI-622-NE",622,,"NE","ABMI",2018,"Loon Lake",56.32,-115.82,2017-11-27 0:00:00,1899-12-30 15:29:00,2018-7-22 0:00:00,1899-12-30 8:31:50,"RECONYX_PC900",641,"Yes","None","None","None"
"ABMI-622-NW-2017-11-27","ABMI-622-NW",622,,"NW","ABMI",2018,"Loon Lake",56.32,-115.82,2017-11-27 0:00:00,1899-12-30 14:42:51,2018-7-22 0:00:00,1899-12-30 9:21:29,"RECONYX_PC900",160,"No","None","None","None"
"ABMI-622-SE-2017-11-27","ABMI-622-SE",622,,"SE","ABMI",2018,"Loon Lake",56.32,-115.82,2017-11-27 0:00:00,1899-12-30 14:42:55,2018-7-22 0:00:00,1899-12-30 7:50:28,"RECONYX_PC900",313,"No","None","None","None"
"ABMI-622-SW-2017-11-27","ABMI-622-SW",622,,"SW","ABMI",2018,"Loon Lake",56.32,-115.82,2017-11-27 0:00:00,1899-12-30 15:33:00,2018-7-22 0:00:00,1899-12-30 9:51:54,"RECONYX_PC900",4,"Yes","None","None","None"
"ABMI-623-NE-2017-11-26","ABMI-623-NE",623,,"NE","ABMI",2018,"Loon Lake",56.25,-115.46,2017-11-26 0:00:00,1899-12-30 11:50:48,2018-7-25 0:00:00,1899-12-30 10:16:41,"RECONYX_PC900",101,"Yes","None","None","None"
"ABMI-623-NW-2017-11-26","ABMI-623-NW",623,,"NW","ABMI",2018,"Loon Lake",56.25,-115.46,2017-11-26 0:00:00,1899-12-30 12:57:54,2018-7-25 0:00:00,1899-12-30 11:00:53,"RECONYX_PC900",163,"No","None","None","None"
"ABMI-623-SE-2017-11-26","ABMI-623-SE",623,,"SE","ABMI",2018,"Loon Lake",56.25,-115.46,2017-11-26 0:00:00,1899-12-30 14:44:20,2018-7-25 0:00:00,1899-12-30 12:22:50,"RECONYX_PC900",3110,"No","None","None","None"
"ABMI-623-SW-2017-11-26","ABMI-623-SW",623,,"SW","ABMI",2018,"Loon Lake",56.25,-115.46,2017-11-26 0:00:00,1899-12-30 13:50:51,2018-7-25 0:00:00,1899-12-30 11:40:29,"RECONYX_PC900",190,"Yes","None","None","None"
"ABMI-624-NE-2017-11-28","ABMI-624-NE",624,,"NE","ABMI",2018,"Loon Lake",56.25,-115.14,2017-11-28 0:00:00,1899-12-30 13:17:11,2018-7-24 0:00:00,1899-12-30 11:02:11,"RECONYX_PC900",366,"No","None","None","None"
"ABMI-624-NW-2017-11-28","ABMI-624-NW",624,,"NW","ABMI",2018,"Loon Lake",56.25,-115.14,2017-11-28 0:00:00,1899-12-30 15:36:54,2018-7-24 0:00:00,1899-12-30 11:42:45,"RECONYX_PC900",509,"No","None","None","None"
"ABMI-624-SE-2017-11-28","ABMI-624-SE",624,,"SE","ABMI",2018,"Loon Lake",56.25,-115.14,2017-11-28 0:00:00,1899-12-30 12:16:43,2018-7-24 0:00:00,1899-12-30 9:47:51,"RECONYX_PC900",819,"No","None","None","None"
"ABMI-624-SW-2017-11-28","ABMI-624-SW",624,,"SW","ABMI",2018,"Loon Lake",56.25,-115.14,2017-11-28 0:00:00,1899-12-30 14:31:23,2018-7-24 0:00:00,1899-12-30 8:53:29,"RECONYX_PC900",28,"Yes","None","None","None"
"ABMI-W637-CCL-2018-01-28","ABMI-W637-CCL",637,,"CCL","ABMI",2018,"Conklin",55.81,-111.00,2018-1-28 0:00:00,1899-12-30 14:22:11,2018-3-23 0:00:00,1899-12-30 9:00:00,"RECONYX_PC900",104,"No","Water","None","None"
"ABMI-637-NE-2018-01-28","ABMI-637-NE",637,,"NE","ABMI",2018,"Conklin",55.81,-111.00,2018-1-28 0:00:00,1899-12-30 15:47:19,2018-7-21 0:00:00,1899-12-30 12:04:47,"RECONYX_PC900",98,"Yes","Swamp","None","None"
"ABMI-637-SW-2018-01-28","ABMI-637-SW",637,,"SW","ABMI",2018,"Conklin",55.81,-111.00,2018-1-28 0:00:00,1899-12-30 16:48:51,2018-7-21 0:00:00,1899-12-30 11:14:30,"RECONYX_PC900",814,"No","None","Game Trail","None"
"ABMI-W638-CL-2018-01-29","ABMI-W638-CL",638,,"CL","ABMI",2018,"Conklin",55.78,-110.72,2018-1-29 0:00:00,1899-12-30 16:39:46,2018-7-5 0:00:00,1899-12-30 14:53:12,"RECONYX_PC900",986,"No","Wet Margin Wetland","None","None"
"ABMI-638-NE-2018-01-27","ABMI-638-NE",638,,"NE","ABMI",2018,"Conklin",55.78,-110.72,2018-1-27 0:00:00,1899-12-30 15:28:40,2018-7-21 0:00:00,1899-12-30 11:01:11,"RECONYX_PC900",782,"Yes","None","None","None"
"ABMI-638-SW-2018-01-27","ABMI-638-SW",638,,"SW","ABMI",2018,"Conklin",55.78,-110.72,2018-1-27 0:00:00,1899-12-30 14:25:28,2018-7-21 0:00:00,1899-12-30 9:57:33,"RECONYX_PC900",586,"No","Swamp","None","None"
"ABMI-W639-CL-2018-02-19","ABMI-W639-CL",639,,"CL","ABMI",2018,"Conklin",55.74,-110.40,2018-2-19 0:00:00,1899-12-30 11:43:12,2018-7-20 0:00:00,1899-12-30 8:21:15,"RECONYX_PC900",149,"No","Wet Margin Wetland","None","None"
"ABMI-639-NE-2018-02-19","ABMI-639-NE",639,,"NE","ABMI",2018,"Conklin",55.74,-110.40,2018-2-19 0:00:00,1899-12-30 12:43:46,2018-7-19 0:00:00,1899-12-30 13:17:11,"RECONYX_PC900",12,"Yes","None","None","None"
"ABMI-639-SW-2018-02-19","ABMI-639-SW",639,,"SW","ABMI",2018,"Conklin",55.74,-110.40,2018-2-19 0:00:00,1899-12-30 11:26:48,2018-5-12 0:00:00,1899-12-30 12:51:47,"RECONYX_PC900",527,"No","None","None","None"
"ABMI-W669-CCL-2018-02-19","ABMI-W669-CCL",669,,"CCL","ABMI",2018,"Conklin",55.63,-111.12,2018-2-19 0:00:00,1899-12-30 15:38:08,2018-7-19 0:00:00,1899-12-30 17:44:05,"RECONYX_PC900",107,"No","Water","Game Trail","None"
"ABMI-669-NE-2018-01-09","ABMI-669-NE",669,,"NE","ABMI",2018,"Conklin",55.63,-111.12,2018-1-9 0:00:00,1899-12-30 12:48:03,2018-7-10 0:00:00,1899-12-30 12:24:41,"RECONYX_PC900",115,"Yes","Alkali","None","None"
"ABMI-669-SW-2018-01-30","ABMI-669-SW",669,,"SW","ABMI",2018,"Conklin",55.63,-111.12,2018-1-30 0:00:00,1899-12-30 16:14:19,2018-7-10 0:00:00,1899-12-30 11:12:08,"RECONYX_PC900",37,"No","None","Cutline","Clearcut"
"ABMI-W670-CCL-2018-02-19","ABMI-W670-CCL",670,,"CCL","ABMI",2018,"Conklin",55.62,-110.72,2018-2-19 0:00:00,1899-12-30 14:54:15,2018-7-20 0:00:00,1899-12-30 11:51:01,"RECONYX_PC900",913,"No","Wet Margin Wetland","Game Trail","None"
"ABMI-670-NE-2018-02-19","ABMI-670-NE",670,,"NE","ABMI",2018,"Conklin",55.62,-110.72,2018-2-19 0:00:00,1899-12-30 16:05:21,2018-7-20 0:00:00,1899-12-30 18:38:16,"RECONYX_PC900",296,"Yes","None","Truck/Quad Trail","None"
"ABMI-670-SW-2018-02-19","ABMI-670-SW",670,,"SW","ABMI",2018,"Conklin",55.62,-110.72,2018-2-19 0:00:00,1899-12-30 15:07:33,2018-7-20 0:00:00,1899-12-30 19:30:00,"RECONYX_PC900",926,"No","Alkali","Game Trail","None"
"ABMI-W671-CCL-2018-02-19","ABMI-W671-CCL",671,,"CCL","ABMI",2018,"Conklin",55.58,-110.44,2018-2-19 0:00:00,1899-12-30 13:56:26,2018-7-20 0:00:00,1899-12-30 11:49:15,"RECONYX_PC900",260,"No","None","None","None"
"ABMI-671-NE-2018-02-19","ABMI-671-NE",671,,"NE","ABMI",2018,"Conklin",55.58,-110.44,2018-2-19 0:00:00,1899-12-30 13:53:21,2018-7-20 0:00:00,1899-12-30 10:26:24,"RECONYX_PC900",685,"Yes","None","None","None"
"ABMI-671-SW-2018-02-19","ABMI-671-SW",671,,"SW","ABMI",2018,"Conklin",55.58,-110.44,2018-2-19 0:00:00,1899-12-30 12:47:12,2018-7-20 0:00:00,1899-12-30 7:59:28,"RECONYX_PC900",1038,"No","None","None","None"
"ABMI-W679-CCL-2018-01-24","ABMI-W679-CCL",679,,"CCL","ABMI",2018,"Berwyn",56.11,-117.76,2018-1-24 0:00:00,1899-12-30 13:58:45,2018-7-4 0:00:00,1899-12-30 9:31:17,"RECONYX_PC900",357,"No","Water","Truck/Quad Trail","Agriculture Field"
"ABMI-679-NE-2018-01-24","ABMI-679-NE",679,,"NE","ABMI",2018,"Berwyn",56.11,-117.76,2018-1-24 0:00:00,1899-12-30 12:20:05,2018-7-2 0:00:00,1899-12-30 9:00:21,"RECONYX_PC900",960,"Yes","None","Game Trail","Agriculture Field"
"ABMI-679-SW-2018-01-24","ABMI-679-SW",679,,"SW","ABMI",2018,"Berwyn",56.11,-117.76,2018-1-24 0:00:00,1899-12-30 11:15:38,2018-7-2 0:00:00,1899-12-30 10:09:00,"RECONYX_PC900",181,"No","None","Game Trail","Agriculture Field"
"ABMI-W680-CL-2018-01-29","ABMI-W680-CL",680,,"CL","ABMI",2018,"Grimshaw",56.06,-117.44,2018-1-29 0:00:00,1899-12-30 15:08:05,2018-7-3 0:00:00,1899-12-30 9:23:28,"RECONYX_PC900",562,"No","Wet Margin Wetland","None","None"
"ABMI-680-NE-2018-01-29","ABMI-680-NE",680,,"NE","ABMI",2018,"Grimshaw",56.06,-117.44,2018-1-29 0:00:00,1899-12-30 12:09:38,2018-7-3 0:00:00,1899-12-30 12:56:45,"RECONYX_PC900",587,"Yes","None","Game Trail","Other Natural Funnel"
"ABMI-680-SW-2018-01-29","ABMI-680-SW",680,,"SW","ABMI",2018,"Grimshaw",56.06,-117.44,2018-1-29 0:00:00,1899-12-30 13:06:52,2018-7-3 0:00:00,1899-12-30 12:04:03,"RECONYX_PC900",332,"No","None","None","None"
"ABMI-W681-CCL-2018-01-24","ABMI-W681-CCL",681,,"CCL","ABMI",2018,"Nampa",56.05,-117.07,2018-1-24 0:00:00,1899-12-30 17:35:58,2018-7-3 0:00:00,1899-12-30 15:00:16,"RECONYX_PC900",350,"No","Wet Margin Wetland","None","None"
"ABMI-681-NE-2018-01-24","ABMI-681-NE",681,,"NE","ABMI",2018,"Nampa",56.05,-117.07,2018-1-24 0:00:00,1899-12-30 16:19:11,2018-7-2 0:00:00,1899-12-30 13:57:09,"RECONYX_PC900",785,"No","Stream","None","None"
"ABMI-681-SW-2018-01-24","ABMI-681-SW",681,,"SW","ABMI",2018,"Nampa",56.05,-117.07,2018-1-24 0:00:00,1899-12-30 15:35:26,2018-7-2 0:00:00,1899-12-30 13:08:46,"RECONYX_PC900",554,"Yes","None","Truck/Quad Trail","None"
"ABMI-W694-CL-2018-02-18","ABMI-W694-CL",694,,"CL","ABMI",2018,"Calling Lake",55.67,-113.04,2018-2-18 0:00:00,1899-12-30 10:45:42,2018-8-4 0:00:00,1899-12-30 10:49:03,"RECONYX_PC900",607,"No","Wet Margin Wetland","None","None"
"ABMI-694-NE-2018-02-18","ABMI-694-NE",694,,"NE","ABMI",2018,"Calling Lake",55.67,-113.04,2018-2-18 0:00:00,1899-12-30 10:57:53,2018-8-4 0:00:00,1899-12-30 10:50:43,"RECONYX_PC900",972,"Yes","None","Game Trail","None"
"ABMI-694-SW-2018-02-18","ABMI-694-SW",694,,"SW","ABMI",2018,"Calling Lake",55.67,-113.04,2018-2-18 0:00:00,1899-12-30 11:54:15,2018-8-4 0:00:00,1899-12-30 10:18:05,"RECONYX_PC900",640,"No","None","None","None"
"ABMI-W695-CL-2018-02-18","ABMI-W695-CL",695,,"CL","ABMI",2018,"Calling Lake",55.67,-112.73,2018-2-18 0:00:00,1899-12-30 13:03:24,2018-7-4 0:00:00,1899-12-30 17:31:03,"RECONYX_PC900",740,"No","Wet Margin Wetland","None","None"
"ABMI-695-NE-2018-02-18","ABMI-695-NE",695,,"NE","ABMI",2018,"Calling Lake",55.67,-112.73,2018-2-18 0:00:00,1899-12-30 12:59:11,2018-7-24 0:00:00,1899-12-30 12:13:56,"RECONYX_PC900",921,"Yes","Swamp","Cutline","Other Natural Funnel"
"ABMI-695-SW-2018-02-18","ABMI-695-SW",695,,"SW","ABMI",2018,"Calling Lake",55.67,-112.73,2018-2-18 0:00:00,1899-12-30 11:49:56,2018-7-24 0:00:00,1899-12-30 13:24:34,"RECONYX_PC900",330,"No","None","Game Trail","Other Natural Funnel"
"ABMI-W696-CL-2018-01-26","ABMI-W696-CL",696,,"CL","ABMI",2018,"Calling Lake",55.65,-112.42,2018-1-26 0:00:00,1899-12-30 12:14:49,2018-6-17 0:00:00,1899-12-30 12:41:29,"RECONYX_PC900",962,"No","Wet Margin Wetland","None","None"
"ABMI-696-NE-2018-02-18","ABMI-696-NE",696,,"NE","ABMI",2018,"Calling Lake",55.65,-112.42,2018-2-18 0:00:00,1899-12-30 15:23:42,2018-8-4 0:00:00,1899-12-30 14:34:25,"RECONYX_PC900",168,"Yes","None","None","None"
"ABMI-696-SW-2018-02-18","ABMI-696-SW",696,,"SW","ABMI",2018,"Calling Lake",55.65,-112.42,2018-2-18 0:00:00,1899-12-30 14:52:55,2018-8-4 0:00:00,1899-12-30 13:31:58,"RECONYX_PC900",994,"No","None","Cutline","None"
"ABMI-W710-CCL-2018-01-26","ABMI-W710-CCL",710,,"CCL","ABMI",2018,"Tangent",55.93,-117.79,2018-1-26 0:00:00,1899-12-30 13:38:31,2018-7-4 0:00:00,1899-12-30 15:20:06,"RECONYX_PC900",179,"No","Wet Margin Wetland","None","None"
"ABMI-710-NE-2018-01-26","ABMI-710-NE",710,,"NE","ABMI",2018,"Tangent",55.93,-117.79,2018-1-26 0:00:00,1899-12-30 14:57:08,2018-7-5 0:00:00,1899-12-30 12:16:10,"RECONYX_PC900",787,"Yes","None","Game Trail","None"
"ABMI-710-SW-2018-01-26","ABMI-710-SW",710,,"SW","ABMI",2018,"Tangent",55.93,-117.79,2018-1-26 0:00:00,1899-12-30 16:34:44,2018-7-5 0:00:00,1899-12-30 11:22:27,"RECONYX_PC900",557,"No","None","None","None"
"ABMI-W711-CCL-2018-01-27","ABMI-W711-CCL",711,,"CCL","ABMI",2018,"Girouxville",55.87,-117.45,2018-1-27 0:00:00,1899-12-30 16:46:59,2018-7-6 0:00:00,1899-12-30 8:01:03,"RECONYX_PC900",283,"No","Wet Margin Wetland","None","Agriculture Field"
"ABMI-711-NE-2018-01-30","ABMI-711-NE",711,,"NE","ABMI",2018,"Girouxville",55.87,-117.45,2018-1-30 0:00:00,1899-12-30 11:52:15,2018-7-7 0:00:00,1899-12-30 12:28:26,"RECONYX_PC900",488,"Yes","None","None","Ravine Edge"
"ABMI-711-SW-2018-01-30","ABMI-711-SW",711,,"SW","ABMI",2018,"Girouxville",55.87,-117.45,2018-1-30 0:00:00,1899-12-30 16:05:04,2018-7-7 0:00:00,1899-12-30 10:04:55,"RECONYX_PC900",784,"No","None","Game Trail","None"
"ABMI-W712-CCL-2018-01-25","ABMI-W712-CCL",712,,"CCL","ABMI",2018,"Falher",55.85,-117.15,2018-1-25 0:00:00,1899-12-30 11:09:28,2018-7-6 0:00:00,1899-12-30 11:15:20,"RECONYX_PC900",259,"No","Marsh","None","None"
"ABMI-712-NE-2018-01-25","ABMI-712-NE",712,,"NE","ABMI",2018,"Falher",55.85,-117.15,2018-1-25 0:00:00,1899-12-30 13:24:15,2018-7-4 0:00:00,1899-12-30 10:05:36,"RECONYX_PC900",32,"Yes","None","None","Agriculture Field"
"ABMI-712-SW-2018-01-25","ABMI-712-SW",712,,"SW","ABMI",2018,"Falher",55.85,-117.15,2018-1-25 0:00:00,1899-12-30 14:20:05,2018-7-4 0:00:00,1899-12-30 9:02:47,"RECONYX_PC900",614,"No","Wet Margin Wetland","Game Trail","None"
